date,country_name,new_confirmed,cumulative_persons_fully_vaccinated,mobility_workplaces,mobility_residential,average_temperature_celsius
2021-02-02,Japan,2593,0,-13,8,6.544444
2021-02-02,South Korea,451,0,-7,5,-3.25
2021-02-03,United Kingdom,19389,501957,-49,20,2.3
2021-02-03,United States of America,108739,9361840,-31,11,2.072222
2021-02-03,Germany,12908,831019,-31,13,8.35
2021-02-03,South Africa,3753,0,-28,16,20.451389
2021-02-03,France,26362,151777,-26,10,10.855556
2021-02-03,Colombia,6988,0,-25,10,21.111111
2021-02-03,Chile,2616,10420,-25,13,19.420635
2021-02-03,Turkey,8102,0,-20,6,7.083333
2021-02-03,India,12408,0,-17,8,21.069444
2021-02-03,Japan,2619,0,-13,7,3.911111
2021-02-03,South Korea,370,0,-7,6,-0.411111
2021-02-04,United Kingdom,17953,505993,-49,20,3.544444
2021-02-04,United States of America,121947,10267508,-32,11,1.477778
2021-02-04,Germany,10485,903528,-31,13,5.777778
2021-02-04,South Africa,3748,0,-28,16,24.119048
2021-02-04,Chile,3589,12528,-27,13,21.18254
2021-02-04,Colombia,7266,0,-26,11,22.625
2021-02-04,France,23448,202098,-25,10,7.677778
2021-02-04,Turkey,7909,0,-19,5,7.7
2021-02-04,India,11713,0,-19,8,22.173611
2021-02-04,Japan,2307,0,-14,8,5.616667
2021-02-04,South Korea,390,0,-7,7,-1.516667
2021-02-05,United Kingdom,15844,510057,-48,20,4.661111
2021-02-05,Germany,8616,981716,-31,14,3.9
2021-02-05,United States of America,119300,11222148,-30,11,-0.638889
2021-02-05,South Africa,3183,0,-27,13,25.17284
2021-02-05,Chile,3786,13198,-26,14,19.761905
2021-02-05,France,22139,247497,-25,11,8.683333
2021-02-05,Turkey,7901,0,-21,5,6.605556
2021-02-05,Colombia,5917,0,-20,11,21.875
2021-02-05,India,12059,0,-17,8,22.285714
2021-02-05,Japan,2080,0,-13,8,7.533333
2021-02-05,South Korea,371,0,-7,7,1.527778
2021-02-06,Turkey,7897,0,-49,21,7.166667
2021-02-06,United Kingdom,11955,511719,-31,14,3.012346
2021-02-06,Chile,4063,13203,-24,17,19.579365
2021-02-06,France,20586,258013,-20,8,8.0
2021-02-06,Germany,4535,1030318,-20,10,1.205556
2021-02-06,Japan,1555,0,-12,7,9.311111
2021-02-06,United States of America,102106,11642184,-11,6,-6.683333
2021-02-06,South Africa,2435,0,-10,9,23.597222
2021-02-06,India,11831,0,-8,6,20.944444
2021-02-06,South Korea,288,0,-7,7,5.677778
2021-02-06,Colombia,4978,0,-4,6,18.347222
2021-02-07,Turkey,6670,0,-43,16,9.722222
2021-02-07,United Kingdom,11374,512581,-32,11,-0.05
2021-02-07,Germany,3379,1055602,-23,9,-3.95679
2021-02-07,France,19715,263128,-19,5,4.444444
2021-02-07,Chile,3804,13207,-19,15,20.563492
2021-02-07,United States of America,86196,11796603,-17,6,-14.227778
2021-02-07,Japan,1776,0,-12,6,8.777778
2021-02-07,South Africa,1379,0,-11,10,25.203704
2021-02-07,South Korea,303,0,-10,7,4.327778
2021-02-07,India,9110,0,-6,5,19.972222
2021-02-07,Colombia,3525,0,-2,5,21.62963
2021-02-08,United Kingdom,15703,516392,-52,19,-1.405556
2021-02-08,Germany,8072,1112065,-39,16,-7.966667
2021-02-08,United States of America,78299,12493100,-33,11,-16.022222
2021-02-08,France,4317,309163,-30,10,1.65
2021-02-08,South Africa,1744,0,-29,15,26.055556
2021-02-08,Chile,3464,24990,-27,11,17.563492
2021-02-08,Colombia,4962,0,-24,11,20.611111
2021-02-08,Turkey,8103,0,-20,3,11.238889
2021-02-08,India,11067,0,-19,7,20.340278
2021-02-08,Japan,1420,0,-12,7,4.1
2021-02-08,South Korea,444,0,-7,6,-1.822222
2021-02-09,United Kingdom,13795,519553,-52,20,-2.144444
2021-02-09,Germany,10237,1186432,-36,16,-10.194444
2021-02-09,United States of America,89587,13375824,-33,12,-17.161111
2021-02-09,France,18870,382142,-30,11,1.611111
2021-02-09,South Africa,3161,0,-28,15,25.469136
2021-02-09,Chile,2829,44380,-27,12,18.81746
2021-02-09,Colombia,5844,0,-23,12,20.462963
2021-02-09,Turkey,8636,0,-21,4,11.861111
2021-02-09,India,12923,0,-20,7,19.388889
2021-02-09,Japan,1826,0,-13,7,4.011111
2021-02-09,South Korea,504,0,-7,3,-0.15
2021-02-10,United Kingdom,13482,524447,-50,20,-3.679012
2021-02-10,Germany,9860,1264177,-33,15,-12.469136
2021-02-10,United States of America,93860,14398895,-32,11,-13.161111
2021-02-10,France,25387,459461,-32,12,0.483333
2021-02-10,South Africa,2486,0,-27,14,23.493056
2021-02-10,Chile,2399,52728,-26,13,17.952381
2021-02-10,Colombia,5283,0,-23,11,18.796296
2021-02-10,Turkey,8642,0,-19,5,8.294444
2021-02-10,India,9309,0,-16,7,21.277778
2021-02-10,South Korea,403,0,-14,5,4.927778
2021-02-10,Japan,1739,0,-12,5,8.5
2021-02-11,South Korea,362,0,-72,18,
2021-02-11,Japan,1403,0,-57,19,
2021-02-11,United Kingdom,12734,530094,-49,20,
2021-02-11,United States of America,94475,15475249,-34,13,-15.172222
2021-02-11,Germany,8354,1333193,-32,14,-4.333333
2021-02-11,France,21063,559616,-30,11,
2021-02-11,South Africa,2783,0,-27,14,
2021-02-11,Chile,3729,55617,-26,13,
2021-02-11,Colombia,5118,0,-24,11,
2021-02-11,Turkey,7590,0,-18,4,
2021-02-11,India,12143,0,-17,8,
2021-02-12,South Korea,326,0,-82,19,
2021-02-12,United Kingdom,12161,534869,-48,20,
2021-02-12,United States of America,93146,16627392,-33,13,-17.438889
2021-02-12,Germany,6114,1409180,-33,15,-2.555556
2021-02-12,France,20701,634933,-31,14,
2021-02-12,South Africa,2383,0,-26,14,
2021-02-12,Chile,4169,55827,-25,13,
2021-02-12,Turkey,7763,336532,-20,6,
2021-02-12,Colombia,4679,0,-19,11,
2021-02-12,India,12194,0,-16,8,
2021-02-12,Japan,1318,0,-14,8,
2021-02-13,South Korea,343,0,-51,9,4.716667
2021-02-13,Turkey,7706,456891,-48,22,5.227778
2021-02-13,United Kingdom,8756,537715,-31,14,-1.981481
2021-02-13,France,21231,654550,-21,8,-2.05
2021-02-13,Chile,3920,55860,-21,14,20.928571
2021-02-13,Germany,4426,1455002,-19,10,-6.938889
2021-02-13,United States of America,80100,17198604,-15,8,-17.666667
2021-02-13,India,11649,7668,-14,6,22.962963
2021-02-13,Japan,1310,0,-12,6,9.635802
2021-02-13,South Africa,1743,0,-8,9,26.8
2021-02-13,Colombia,4277,0,-4,6,20.111111
2021-02-14,Turkey,6287,488937,-45,18,7.222222
2021-02-14,United Kingdom,8752,539630,-30,11,1.123457
2021-02-14,United States of America,62495,17426323,-20,7,-18.55
2021-02-14,South Korea,457,0,-18,7,9.383333
2021-02-14,France,16546,661787,-16,5,-0.455556
2021-02-14,Chile,3815,55860,-13,13,19.460317
2021-02-14,Germany,3856,1480839,-12,6,-6.994444
2021-02-14,Japan,1983,0,-9,5,14.772222
2021-02-14,South Africa,1103,0,-7,10,25.493827
2021-02-14,India,9121,7668,-6,4,24.173611
2021-02-14,Colombia,2665,0,-1,6,21.566667
2021-02-15,United Kingdom,14262,546165,-53,18,5.697531
2021-02-15,United States of America,54670,17954890,-52,18,-24.183333
2021-02-15,France,4376,738392,-34,11,7.111111
2021-02-15,Germany,7556,1536539,-34,14,-2.0
2021-02-15,Chile,3333,55860,-26,11,18.388889
2021-02-15,South Africa,1223,0,-26,14,23.45679
2021-02-15,Turkey,7945,573879,-22,8,6.105556
2021-02-15,Colombia,3304,0,-21,10,18.777778
2021-02-15,India,11610,98118,-20,7,24.444444
2021-02-15,Japan,1250,0,-13,7,10.927778
2021-02-15,South Korea,621,0,-10,7,0.777778
2021-02-16,United Kingdom,12482,558577,-52,19,7.037037
2021-02-16,United States of America,55147,18730795,-45,16,-21.488889
2021-02-16,France,19590,839381,-33,11,8.4
2021-02-16,Germany,10207,1593017,-31,14,3.927778
2021-02-16,Chile,2547,55872,-26,11,17.436508
2021-02-16,South Africa,2320,0,-26,14,21.333333
2021-02-16,India,12881,216339,-25,7,22.0625
2021-02-16,Turkey,7906,646162,-24,10,-3.85
2021-02-16,Colombia,4439,0,-20,11,22.144444
2021-02-16,Japan,1393,0,-13,7,6.594444
2021-02-16,South Korea,621,0,-7,5,-2.577778
2021-02-17,United Kingdom,11560,573724,-51,20,6.617284
2021-02-17,United States of America,61019,19709908,-39,13,-12.577778
2021-02-17,France,25018,942646,-31,10,9.6
2021-02-17,Germany,9113,1649473,-29,13,5.994444
2021-02-17,Chile,2330,55872,-24,12,19.198413
2021-02-17,South Africa,2327,0,-24,14,23.135802
2021-02-17,Turkey,7325,746170,-22,11,-6.1
2021-02-17,Colombia,4196,0,-21,10,22.428571
2021-02-17,India,13193,342116,-17,7,19.395833
2021-02-17,Japan,1559,0,-13,7,1.55
2021-02-17,South Korea,561,0,-8,7,-6.694444
2021-02-18,United Kingdom,11412,589591,-52,20,6.37037
2021-02-18,United States of America,64070,20673030,-42,17,-8.977778
2021-02-18,France,22501,1061947,-33,11,9.3
2021-02-18,Germany,9164,1702819,-29,13,5.7
2021-02-18,Chile,3866,55873,-25,12,19.150794
2021-02-18,South Africa,1910,2260,-24,14,24.407407
2021-02-18,Colombia,4453,0,-22,11,19.133333
2021-02-18,Turkey,7241,867116,-18,10,-7.172222
2021-02-18,India,13993,464932,-17,8,21.3125
2021-02-18,Japan,1344,0,-14,7,2.466667
2021-02-18,South Korea,448,0,-7,6,-3.905556
2021-02-19,United Kingdom,10378,604885,-51,20,4.685185
2021-02-19,United States of America,68727,21759091,-35,14,-8.161111
2021-02-19,France,24116,1153495,-33,12,7.661111
2021-02-19,Germany,7676,1758761,-29,13,4.8
2021-02-19,Chile,3827,55874,-24,12,16.206349
2021-02-19,South Africa,1694,6524,-23,13,20.685185
2021-02-19,Turkey,7419,976716,-18,9,-4.427778
2021-02-19,India,14264,756942,-17,8,21.962963
2021-02-19,Colombia,4012,0,-16,10,16.907407
2021-02-19,Japan,1196,0,-12,7,5.733333
2021-02-19,South Korea,416,0,-6,6,5.466667
2021-02-20,Turkey,7857,1030416,-46,22,
2021-02-20,United Kingdom,8055,615148,-28,13,10.066667
2021-02-20,Chile,3893,55874,-21,14,24.888889
2021-02-20,France,22371,1181955,-20,5,
2021-02-20,Germany,4369,1795112,-13,8,
2021-02-20,Japan,1090,0,-10,5,
2021-02-20,United States of America,63172,22431650,-10,6,-3.833333
2021-02-20,India,14199,873940,-6,6,
2021-02-20,South Korea,332,0,-5,5,
2021-02-20,South Africa,1429,10414,-5,10,
2021-02-20,Colombia,3874,0,-1,5,
2021-02-21,Colombia,2107,0,1,4,20.583333
2021-02-21,Turkey,6546,1053837,-40,17,-5.038889
2021-02-21,United Kingdom,7868,624325,-26,10,7.805556
2021-02-21,Chile,3618,55874,-17,13,25.444444
2021-02-21,France,22046,1188368,-15,2,13.677778
2021-02-21,United States of America,51754,22748553,-13,5,1.727778
2021-02-21,Japan,859,0,-10,4,8.037037
2021-02-21,South Korea,357,0,-9,4,13.016667
2021-02-21,South Africa,792,15388,-7,11,19.722222
2021-02-21,Germany,3883,1823423,-6,4,8.046296
2021-02-21,India,10584,960642,-6,5,21.208333
2021-02-22,United Kingdom,11240,642788,-47,17,6.141975
2021-02-22,France,4646,1261710,-37,11,12.811111
2021-02-22,United States of America,52808,23535914,-31,11,3.077778
2021-02-22,Germany,8007,1881814,-26,10,8.238889
2021-02-22,South Africa,998,23059,-24,15,22.222222
2021-02-22,Chile,3547,55896,-22,10,19.979167
2021-02-22,Colombia,3506,0,-19,10,19.944444
2021-02-22,India,13742,1115542,-17,7,24.076389
2021-02-22,Turkey,8104,1098831,-16,5,-1.555556
2021-02-22,Japan,1011,0,-14,5,15.155556
2021-02-22,South Korea,439,0,-5,4,8.827778
2021-02-23,Japan,1086,0,-57,19,6.816667
2021-02-23,United Kingdom,9386,669105,-47,18,8.148148
2021-02-23,France,20064,1346466,-36,11,13.205556
2021-02-23,United States of America,68154,24541291,-31,10,6.583333
2021-02-23,Germany,11869,1942415,-25,11,12.005556
2021-02-23,South Africa,1862,32315,-23,14,21.230159
2021-02-23,Chile,2356,55936,-22,11,19.965278
2021-02-23,Turkey,9107,1182976,-18,5,1.9
2021-02-23,India,16738,1321635,-18,8,24.680556
2021-02-23,Colombia,3550,0,-18,11,19.296296
2021-02-23,South Korea,395,0,-6,3,2.783333
2021-02-24,United Kingdom,8547,700718,-46,19,9.91358
2021-02-24,France,31519,1428388,-33,9,12.055556
2021-02-24,United States of America,68381,25753293,-30,10,4.083333
2021-02-24,Germany,9997,2001870,-24,10,12.655556
2021-02-24,South Africa,1676,41809,-23,14,23.31746
2021-02-24,Chile,2554,56110,-21,11,20.261905
2021-02-24,Colombia,3687,0,-20,10,21.185185
2021-02-24,Turkey,9561,1267285,-17,7,4.25
2021-02-24,India,16577,1481754,-14,8,25.305556
2021-02-24,Japan,919,0,-11,5,4.594444
2021-02-24,South Korea,387,0,-7,4,3.911111
2021-02-25,United Kingdom,7719,736037,-46,18,5.734568
2021-02-25,France,25403,1521814,-35,10,11.066667
2021-02-25,United States of America,67472,27071408,-30,10,0.777778
2021-02-25,Germany,9762,2061241,-25,10,12.072222
2021-02-25,South Africa,1656,52647,-22,12,23.619048
2021-02-25,Colombia,3859,0,-21,10,21.2
2021-02-25,Chile,4181,56255,-21,11,21.840278
2021-02-25,India,16488,1860859,-16,8,26.357143
2021-02-25,Turkey,9572,1397487,-15,6,3.111111
2021-02-25,Japan,1067,0,-11,5,8.133333
2021-02-25,South Korea,415,0,-6,4,5.166667
2021-02-26,United Kingdom,6566,768810,-45,18,3.962963
2021-02-26,France,25207,1595281,-36,12,7.416667
2021-02-26,United States of America,69161,28429034,-29,10,1.633333
2021-02-26,Germany,7890,2128902,-25,12,5.761111
2021-02-26,South Africa,1444,63648,-21,10,22.52381
2021-02-26,Chile,4586,56373,-20,10,21.047619
2021-02-26,Turkey,9205,1553658,-16,6,3.522222
2021-02-26,India,16752,2204083,-16,8,27.270833
2021-02-26,Colombia,3795,0,-14,9,20.833333
2021-02-26,Japan,1201,0,-12,7,6.411111
2021-02-26,South Korea,355,6521,-7,5,8.672222
2021-02-27,Colombia,3212,0,1,4,20.066667
2021-02-27,Turkey,9193,1660133,-44,20,4.838889
2021-02-27,United Kingdom,4814,796132,-25,11,5.25
2021-02-27,France,23996,1618308,-20,6,5.966667
2021-02-27,Chile,4523,56377,-18,13,20.801587
2021-02-27,India,15510,2453878,-11,7,27.5
2021-02-27,Germany,4732,2168720,-11,8,3.755556
2021-02-27,United States of America,63447,29230922,-10,5,3.616667
2021-02-27,Japan,1033,0,-9,6,5.516667
2021-02-27,South Korea,355,6631,-6,3,6.283333
2021-02-27,South Africa,1168,67303,-1,5,22.238095
2021-02-28,South Africa,565,70527,1,5,22.031746
2021-02-28,Colombia,2090,0,5,3,20.896825
2021-02-28,Turkey,8424,1677952,-38,16,5.377778
2021-02-28,United Kingdom,4716,815816,-23,9,4.024691
2021-02-28,France,19952,1622881,-13,2,5.722222
2021-02-28,United States of America,47402,29518411,-13,4,2.577778
2021-02-28,Chile,4208,56377,-13,12,20.944444
2021-02-28,South Korea,344,6691,-12,2,8.233333
2021-02-28,Japan,731,0,-6,4,10.294444
2021-02-28,Germany,3943,2192929,-5,5,4.911111
2021-02-28,India,12286,2456191,-2,5,28.208333
2021-03-01,South Korea,444,6812,-61,22,7.222222
2021-03-01,United Kingdom,6873,844098,-46,17,2.697531
2021-03-01,France,4703,1677044,-32,9,8.255556
2021-03-01,United States of America,48158,30290845,-30,9,1.411111
2021-03-01,Germany,9019,2242964,-24,9,4.877778
2021-03-01,South Africa,856,73047,-20,11,21.81746
2021-03-01,Colombia,3309,0,-18,9,19.75
2021-03-01,Chile,4082,56786,-18,10,20.761905
2021-03-01,Turkey,9891,1799160,-16,4,1.861111
2021-03-01,India,14989,2597799,-15,7,28.769841
2021-03-01,Japan,852,0,-10,5,15.227778
2021-03-02,United Kingdom,6654,895412,-46,17,2.580247
2021-03-02,France,22857,1745801,-31,10,9.311111
2021-03-02,United States of America,52301,31231764,-30,10,6.188889
2021-03-02,Germany,11912,2295237,-24,10,6.711111
2021-03-02,South Africa,1447,76037,-20,12,22.325397
2021-03-02,Chile,2747,69206,-18,10,19.319444
2021-03-02,India,17407,2713978,-17,8,27.513889
2021-03-02,Colombia,3446,0,-17,10,18.766667
2021-03-02,Turkey,11837,1949918,-16,5,2.644444
2021-03-02,Japan,1192,0,-13,8,6.594444
2021-03-02,South Korea,424,6956,-4,2,1.777778
2021-03-03,United Kingdom,5975,963862,-46,18,1.518519
2021-03-03,France,26788,1814384,-30,9,8.611111
2021-03-03,United States of America,60863,32344076,-30,9,8.444444
2021-03-03,Germany,10580,2366047,-24,10,7.75
2021-03-03,Colombia,3733,0,-19,9,17.486111
2021-03-03,South Africa,1405,83570,-19,12,23.849206
2021-03-03,Chile,3053,223343,-17,11,20.388889
2021-03-03,Turkey,11520,2077031,-15,6,4.205556
2021-03-03,India,16838,2876927,-13,8,26.111111
2021-03-03,Japan,1180,0,-12,5,6.15
2021-03-03,South Korea,398,7131,-4,2,4.227778
2021-03-04,United Kingdom,5726,1034068,-46,18,2.462963
2021-03-04,France,25279,1888157,-31,10,8.238889
2021-03-04,United States of America,61616,33570708,-30,9,8.85
2021-03-04,Germany,9557,2429404,-25,11,5.255556
2021-03-04,Colombia,4005,0,-20,10,18.011111
2021-03-04,South Africa,1313,92029,-20,12,25.479167
2021-03-04,Chile,4567,389231,-18,11,21.548611
2021-03-04,India,18327,3208668,-14,8,26.547619
2021-03-04,Turkey,11322,2206502,-13,5,3.388889
2021-03-04,Japan,1164,0,-12,6,11.916667
2021-03-04,South Korea,418,7499,-3,3,5.844444
2021-03-05,United Kingdom,5297,1090840,-44,18,1.864198
2021-03-05,France,23507,1957771,-32,12,5.444444
2021-03-05,United States of America,59862,34859840,-29,9,8.927778
2021-03-05,Germany,8103,2496843,-24,12,1.644444
2021-03-05,South Africa,1227,100180,-18,10,23.888889
2021-03-05,Chile,5325,550997,-17,11,21.246032
2021-03-05,Turkey,11302,2309952,-15,5,6.227778
2021-03-05,India,18711,3501021,-14,8,27.52381
2021-03-05,Colombia,3712,0,-14,9,18.2
2021-03-05,Japan,1064,0,-12,8,11.988889
2021-03-05,South Korea,416,7747,-3,3,9.644444
2021-03-06,Colombia,3576,0,1,4,20.833333
2021-03-06,United Kingdom,4503,1122402,-24,12,1.549383
2021-03-06,Chile,5037,575143,-24,18,21.0
2021-03-06,France,23306,1980781,-19,7,4.233333
2021-03-06,United States of America,53193,35712857,-11,4,9.533333
2021-03-06,Japan,1036,0,-11,6,9.322222
2021-03-06,Turkey,11770,2373684,-11,6,8.761111
2021-03-06,Germany,5011,2545590,-8,8,1.938889
2021-03-06,South Korea,346,7826,-5,5,6.216667
2021-03-06,India,18599,3754041,-4,6,27.333333
2021-03-06,South Africa,862,101573,-2,7,23.666667
2021-03-07,Colombia,2046,0,4,4,20.537037
2021-03-07,Turkey,11187,2392405,-30,12,4.972222
2021-03-07,United Kingdom,4285,1142643,-22,9,3.450617
2021-03-07,Chile,5280,582044,-20,16,21.785714
2021-03-07,United States of America,39726,36054060,-13,3,12.338889
2021-03-07,France,21825,1989503,-10,3,4.905556
2021-03-07,Japan,679,0,-9,4,8.261111
2021-03-07,South Korea,446,7874,-8,4,5.261111
2021-03-07,Germany,4252,2579125,-6,5,2.372222
2021-03-07,India,15388,3761107,-3,6,28.097222
2021-03-07,South Africa,638,101573,-2,8,24.069444
2021-03-08,United Kingdom,6642,1181431,-44,15,5.722222
2021-03-08,United States of America,40241,31493040,-31,9,12.377778
2021-03-08,Germany,9146,2630999,-27,10,1.927778
2021-03-08,France,5327,2043383,-24,8,3.861111
2021-03-08,South Africa,992,101841,-20,13,23.618056
2021-03-08,Colombia,3384,0,-17,9,20.361111
2021-03-08,Chile,4733,796192,-17,11,21.857143
2021-03-08,India,17921,4065450,-15,8,28.569444
2021-03-08,Turkey,13215,2436957,-14,3,3.455556
2021-03-08,Japan,1058,0,-12,6,6.833333
2021-03-08,South Korea,470,8022,-3,2,7.255556
2021-03-09,United Kingdom,6225,1254353,-43,15,6.179012
2021-03-09,United States of America,50767,32102061,-31,9,15.116667
2021-03-09,Germany,14356,2685972,-24,11,2.244444
2021-03-09,France,23302,2105130,-23,9,3.122222
2021-03-09,South Africa,1476,107054,-20,13,22.298611
2021-03-09,Colombia,3598,0,-17,10,20.344444
2021-03-09,Chile,3528,1033802,-17,11,20.444444
2021-03-09,India,22854,4363679,-16,8,29.201389
2021-03-09,Turkey,13755,2546475,-15,3,4.938889
2021-03-09,Japan,1272,0,-12,6,9.705556
2021-03-09,South Korea,465,8259,-3,0,7.861111
2021-03-10,United Kingdom,6036,1351515,-42,17,7.067901
2021-03-10,United States of America,57654,32904161,-30,9,13.961111
2021-03-10,France,30303,2167482,-23,9,5.177778
2021-03-10,Germany,12834,2753445,-23,10,5.077778
2021-03-10,South Africa,1478,128887,-20,13,22.076389
2021-03-10,Colombia,4922,0,-19,10,19.037037
2021-03-10,Chile,3958,1299441,-16,12,20.465278
2021-03-10,Turkey,14556,2614803,-14,5,7.933333
2021-03-10,India,23285,4650530,-13,7,29.645833
2021-03-10,Japan,1288,35,-12,5,8.705556
2021-03-10,South Korea,488,8635,-3,2,8.527778
2021-03-11,United Kingdom,5769,1445078,-42,17,5.753086
2021-03-11,India,24882,4729079,-31,11,29.006944
2021-03-11,United States of America,56110,33863127,-30,9,4.744444
2021-03-11,Germany,12674,2814416,-24,11,8.283333
2021-03-11,France,27166,2238207,-23,9,9.683333
2021-03-11,South Africa,1225,138014,-20,12,22.039683
2021-03-11,Colombia,4474,0,-19,10,19.4
2021-03-11,Chile,5566,1545184,-18,14,20.409722
2021-03-11,Turkey,14046,2694656,-13,6,6.944444
2021-03-11,Japan,1296,443,-12,5,10.933333
2021-03-11,South Korea,490,9086,-2,2,11.222222
2021-03-12,United Kingdom,5594,1532754,-40,16,4.277778
2021-03-12,United States of America,58560,35000159,-30,9,4.7
2021-03-12,Germany,10790,2885546,-24,11,6.355556
2021-03-12,France,25229,2300826,-23,11,7.877778
2021-03-12,South Africa,1541,145215,-18,10,24.652778
2021-03-12,Chile,5983,1768430,-16,13,19.952381
2021-03-12,India,25320,5142953,-15,8,28.576389
2021-03-12,Turkey,14941,2883712,-14,6,-0.222222
2021-03-12,Japan,1288,3348,-13,7,12.05
2021-03-12,Colombia,4569,0,-13,10,16.847222
2021-03-12,South Korea,459,9436,-4,4,7.111111
2021-03-13,Colombia,4037,33242,2,5,19.018519
2021-03-13,Chile,5928,1794622,-27,21,19.460317
2021-03-13,United Kingdom,4247,1584909,-23,12,3.541667
2021-03-13,France,29759,2321978,-18,8,8.183333
2021-03-13,Japan,1033,3348,-15,7,9.972222
2021-03-13,United States of America,49273,35000159,-11,3,5.011111
2021-03-13,India,26291,5430774,-11,8,24.506944
2021-03-13,Germany,6604,2935946,-9,9,5.794444
2021-03-13,Turkey,15082,3035740,-8,4,5.111111
2021-03-13,South Korea,379,9551,-5,3,8.905556
2021-03-13,South Africa,1006,145544,-2,7,25.111111
2021-03-14,Colombia,2727,39548,5,5,18.7
2021-03-14,Turkey,13378,3099300,-27,11,9.133333
2021-03-14,Chile,5734,1798461,-24,19,18.468254
2021-03-14,United States of America,43146,37459269,-15,4,7.772222
2021-03-14,France,26343,2327437,-14,5,6.188889
2021-03-14,United Kingdom,4300,1610280,-14,8,5.0
2021-03-14,Japan,782,3348,-8,3,9.561111
2021-03-14,South Korea,363,9617,-8,3,8.544444
2021-03-14,Germany,5480,2971648,-6,6,4.188889
2021-03-14,South Africa,613,145544,-4,8,23.611111
2021-03-14,India,24492,5455653,-3,6,26.951389
2021-03-15,United Kingdom,6505,1663646,-41,14,6.166667
2021-03-15,United States of America,40454,38335432,-33,10,6.027778
2021-03-15,Germany,13435,3030969,-24,9,4.388889
2021-03-15,France,6471,2364472,-23,9,7.911111
2021-03-15,South Africa,934,147753,-19,12,20.47619
2021-03-15,Chile,5117,2071007,-17,13,17.31746
2021-03-15,India,28903,5867948,-16,8,28.395833
2021-03-15,Colombia,4439,44967,-16,10,17.814815
2021-03-15,Turkey,15503,3349666,-12,4,7.677778
2021-03-15,Japan,1025,7877,-11,5,11.261111
2021-03-15,South Korea,469,10597,-2,2,13.311111
2021-03-16,United Kingdom,5674,1759445,-41,15,8.481481
2021-03-16,United States of America,49343,39042345,-32,9,5.255556
2021-03-16,France,29975,2407788,-23,9,7.122222
2021-03-16,Germany,17504,3099298,-23,10,4.2
2021-03-16,South Africa,1531,157286,-19,11,21.561728
2021-03-16,India,35871,6202499,-17,8,28.9375
2021-03-16,Chile,4591,2314717,-17,14,18.055556
2021-03-16,Colombia,5092,47210,-15,10,18.861111
2021-03-16,Turkey,16749,3747976,-14,5,6.855556
2021-03-16,Japan,1473,9347,-12,6,12.738889
2021-03-16,South Korea,445,11413,-2,0,9.477778
2021-03-17,United Kingdom,5769,1879054,-40,15,5.635802
2021-03-17,United States of America,57905,39989196,-31,8,3.255556
2021-03-17,France,38501,2450973,-22,9,7.172222
2021-03-17,Germany,17482,3180482,-22,10,2.238889
2021-03-17,South Africa,1465,168413,-18,12,20.185185
2021-03-17,Colombia,5801,53118,-16,10,17.541667
2021-03-17,Chile,4395,2530819,-15,14,17.111111
2021-03-17,Turkey,18912,4165023,-13,7,3.477778
2021-03-17,Japan,1516,14289,-12,5,9.305556
2021-03-17,India,39726,6542468,-11,8,28.875
2021-03-17,South Korea,463,12122,-1,1,9.65
2021-03-18,South Korea,447,12729,0,1,11.827778
2021-03-18,United Kingdom,5474,2011070,-40,16,7.592593
2021-03-18,United States of America,58673,40981464,-32,10,3.322222
2021-03-18,France,34998,2500719,-22,9,5.211111
2021-03-18,Germany,16033,3256298,-22,10,1.733333
2021-03-18,Colombia,6592,53892,-18,10,16.666667
2021-03-18,South Africa,1462,177275,-18,12,20.617284
2021-03-18,Chile,6249,2717036,-18,16,14.428571
2021-03-18,India,40953,6913587,-13,9,29.083333
2021-03-18,Japan,1456,18289,-12,5,11.0
2021-03-18,Turkey,20049,4439972,-10,5,2.988889
2021-03-19,United Kingdom,4997,2136795,-39,16,6.487654
2021-03-19,United States of America,57975,41934629,-31,8,3.888889
2021-03-19,France,35088,2545222,-23,11,4.866667
2021-03-19,Germany,13733,3340971,-22,11,1.666667
2021-03-19,South Africa,1378,182983,-18,10,22.840278
2021-03-19,Chile,6604,2871862,-17,16,14.652778
2021-03-19,Japan,1480,25381,-14,6,12.416667
2021-03-19,Turkey,21030,4836843,-13,7,5.905556
2021-03-19,Colombia,6647,54162,-11,9,20.712963
2021-03-19,India,43846,7221362,-11,9,27.506944
2021-03-19,South Korea,456,13432,-1,1,11.95
2021-03-20,Colombia,5920,54528,2,4,20.333333
2021-03-20,Chile,7084,2882881,-28,23,15.761905
2021-03-20,Japan,1143,25381,-27,5,16.522222
2021-03-20,United Kingdom,4104,2228772,-22,11,7.701389
2021-03-20,France,35327,2561538,-16,8,4.122222
2021-03-20,United States of America,54453,43036818,-10,2,8.944444
2021-03-20,Turkey,21061,5013676,-7,6,7.577778
2021-03-20,South Korea,415,13869,-7,7,8.333333
2021-03-20,Germany,7709,3394374,-5,7,1.183333
2021-03-20,South Africa,1051,182983,-5,8,18.798611
2021-03-20,India,46951,7478654,-2,7,27.958333
2021-03-21,Colombia,4221,57849,6,3,20.675926
2021-03-21,Turkey,20428,5040024,-27,12,10.572222
2021-03-21,Chile,6836,2884053,-24,21,16.753968
2021-03-21,United Kingdom,5233,2281384,-19,8,6.845679
2021-03-21,France,30581,2565891,-14,5,4.055556
